19902,2021-11-27,19:30,36,1,1,28,R36,,,0,1
19903,2021-11-27,21:30,10,2,0,15,R36,,,0,1
19904,2021-11-28,16:00,11,1,0,14,R36,,,0,1
19905,2021-11-28,16:00,3,2,1,7,R36,,,0,1
19906,2021-11-28,19:00,9,1,1,2,R36,,,0,1
19907,2021-11-29,19:00,40,2,1,13,R35,,,0,1
19908,2021-11-30,19:00,27,1,0,36,R35,,,0,1
19909,2021-11-30,20:00,8,2,1,22,R36,,,0,1
19910,2021-11-30,21:00,28,3,0,53,R35,,,0,1
19911,2021-11-30,22:00,85,1,3,4,R36,,,0,1
19912,2021-12-02,18:00,13,2,3,3,R32,,,0,1
19913,2021-12-02,20:00,1,3,0,10,R35,,,0,1
19914,2021-12-03,19:00,14,1,0,85,R35,,,0,1
19915,2021-12-03,20:00,53,0,1,40,R36,,,0,1
19916,2021-12-03,20:00,15,1,1,8,R35,,,0,1
19917,2021-12-03,21:00,24,1,0,27,R36,,,0,1
19918,2021-12-05,16:00,13,2,0,7,R37,,,0,1
19919,2021-12-05,16:00,3,4,3,36,R37,,,0,1
19920,2021-12-05,16:00,11,1,1,1,R37,,,0,1
19921,2021-12-05,19:00,22,0,0,28,R37,,,0,1
19922,2021-12-06,19:00,10,3,1,27,R37,,,0,1
19923,2021-12-06,19:00,14,0,0,4,R37,,,0,1
19924,2021-12-06,20:00,8,0,1,2,R37,,,0,1
19925,2021-12-06,20:00,85,1,0,24,R37,,,0,1
19926,2021-12-06,20:00,9,1,2,40,R37,,,0,1
19927,2021-12-06,21:00,53,0,1,15,R37,,,0,1
19928,2021-12-09,21:30,15,1,1,14,R38,,,0,1
19929,2021-12-09,21:30,36,1,0,9,R38,,,0,1
19930,2021-12-09,21:30,27,1,0,11,R38,,,0,1
19931,2021-12-09,21:30,40,2,0,8,R38,,,0,1
19932,2021-12-09,21:30,24,2,1,13,R38,,,0,1
19933,2021-12-09,21:30,7,3,0,53,R38,,,0,1
19934,2021-12-09,21:30,4,1,0,22,R38,,,0,1
19935,2021-12-09,21:30,2,1,1,85,R38,,,0,1
19936,2021-12-09,21:30,28,2,0,10,R38,,,0,1
19937,2021-12-09,21:30,1,4,3,3,R38,,,0,1
19938,2022-04-09,16:30,7,0,0,2,R1,,,0,1
19939,2022-04-09,19:00,40,1,1,8,R1,,,0,1
19940,2022-04-09,21:00,4,2,3,22,R1,,,0,1
19941,2022-04-10,11:00,17,3,0,16,R1,,,0,1
19942,2022-04-10,16:00,3,2,0,9,R1,,,0,1
19943,2022-04-10,16:00,6,1,3,11,R1,,,0,1
19944,2022-04-10,18:00,24,0,1,85,R1,,,0,1
19945,2022-04-10,19:00,10,4,0,14,R1,,,0,1
19946,2022-04-10,19:00,46,1,0,28,R1,,,0,1
19947,2022-04-11,20:00,27,2,2,36,R1,,,0,1
19948,2022-04-16,16:30,16,1,1,4,R2,,,0,1
19949,2022-04-16,19:00,28,4,1,27,R2,,,0,1
19950,2022-04-16,19:00,11,3,0,46,R2,,,0,1
19951,2022-04-16,21:00,85,0,1,7,R2,,,0,1
19952,2022-04-17,11:00,2,2,1,17,R2,,,0,1
19953,2022-04-17,16:00,8,3,1,10,R2,,,0,1
19954,2022-04-17,18:00,36,4,0,40,R2,,,0,1
19955,2022-04-17,18:00,14,0,1,3,R2,,,0,1
19956,2022-04-17,18:00,9,2,1,24,R2,,,0,1
19957,2022-04-17,19:00,22,1,3,6,R2,,,0,1
19958,2022-04-20,19:30,8,0,0,4,R4,,,0,1
19959,2022-04-23,16:30,36,1,1,10,R3,,,0,1
19960,2022-04-23,16:30,14,1,0,8,R3,,,0,1
19961,2022-04-23,19:00,7,0,1,9,R3,,,0,1
19962,2022-04-23,19:00,4,3,0,11,R3,,,0,1
19963,2022-04-23,21:00,3,2,2,17,R3,,,0,1
19964,2022-04-24,"",40,1,1,6,R3,,,0,1
19965,2022-04-24,16:00,2,3,0,28,R3,,,0,1
19966,2022-04-24,18:00,27,0,1,85,R3,,,0,1
19967,2022-04-25,20:00,46,3,2,16,R3,,,0,1
19968,2022-04-30,16:30,22,0,1,36,R4,,,0,1
19969,2022-04-30,16:30,28,1,0,14,R4,,,0,1
19970,2022-04-30,18:30,16,2,2,3,R4,,,0,1
19971,2022-04-30,19:00,85,1,1,40,R4,,,0,1
19972,2022-05-01,11:00,6,1,1,27,R4,,,0,1
19973,2022-05-01,16:00,17,3,2,7,R4,,,0,1
19974,2022-05-01,16:00,11,1,0,24,R4,,,0,1
19975,2022-05-01,19:00,9,0,0,46,R4,,,0,1
19976,2022-05-02,20:00,10,2,1,2,R4,,,0,1
19977,2022-05-07,16:30,3,1,2,28,R5,,,0,1
19978,2022-05-07,20:30,14,1,0,22,R5,,,0,1
19979,2022-05-08,11:00,8,0,1,6,R5,,,0,1
19980,2022-05-08,16:00,4,1,1,7,R5,,,0,1
19981,2022-05-08,16:00,40,0,1,16,R5,,,0,1
19982,2022-05-08,18:00,36,0,1,11,R5,,,0,1
19983,2022-05-08,18:00,2,4,1,85,R5,,,0,1
19984,2022-05-08,19:00,27,1,1,9,R5,,,0,1
19985,2022-05-08,19:00,24,1,1,10,R5,,,0,1
19986,2022-05-09,20:00,46,2,1,17,R5,,,0,1
19987,2022-05-11,20:30,36,1,1,3,R7,,,0,1
19988,2022-05-14,16:30,22,2,2,8,R6,,,0,1
19989,2022-05-14,16:30,4,2,0,36,R6,,,0,1
19990,2022-05-14,19:00,9,2,2,11,R6,,,0,1
19991,2022-05-14,19:00,3,2,0,40,R6,,,0,1
19992,2022-05-14,21:00,7,2,1,14,R6,,,0,1
19993,2022-05-15,16:00,10,2,1,85,R6,,,0,1
19994,2022-05-15,17:30,17,1,0,28,R6,,,0,1
19995,2022-05-15,18:00,46,1,2,27,R6,,,0,1
19996,2022-05-15,18:00,6,3,1,24,R6,,,0,1
19997,2022-05-15,19:00,16,1,0,2,R6,,,0,1
19998,2022-05-21,16:30,8,1,0,16,R7,,,0,1
19999,2022-05-21,16:30,40,2,0,17,R7,,,0,1
20000,2022-05-21,18:30,2,0,0,22,R7,,,0,1
20001,2022-05-21,19:00,27,0,3,4,R7,,,0,1
20002,2022-05-21,21:00,28,1,1,6,R7,,,0,1
20003,2022-05-21,21:00,85,1,1,9,R7,,,0,1
20004,2022-05-22,16:00,24,0,1,7,R7,,,0,1
20005,2022-05-22,16:00,11,1,1,10,R7,,,0,1
20006,2022-05-22,19:00,14,2,1,46,R7,,,0,1
20007,2022-05-28,16:30,16,1,1,36,R8,,,0,1
20008,2022-05-28,19:00,10,2,2,22,R8,,,0,1
20009,2022-05-28,20:30,24,1,1,27,R8,,,0,1
20010,2022-05-29,16:00,17,1,0,6,R8,,,0,1
20011,2022-05-29,16:00,2,0,1,4,R8,,,0,1
20012,2022-05-29,18:00,11,1,1,28,R8,,,0,1
20013,2022-05-29,18:00,85,0,1,14,R8,,,0,1
20014,2022-05-29,18:00,7,1,2,8,R8,,,0,1
20015,2022-05-29,19:00,3,2,1,46,R8,,,0,1
20016,2022-05-30,20:00,9,1,1,40,R8,,,0,1
20017,2022-06-01,20:30,24,0,1,22,R3,,,0,1
20018,2022-06-04,16:30,28,2,1,85,R9,,,0,1
20019,2022-06-04,19:00,46,1,1,10,R9,,,0,1
20020,2022-06-04,19:00,22,1,1,17,R9,,,0,1
20021,2022-06-04,19:00,14,2,2,2,R9,,,0,1
20022,2022-06-04,20:30,40,0,1,11,R9,,,0,1
20023,2022-06-05,11:00,27,1,0,7,R9,,,0,1
20024,2022-06-05,16:00,8,1,2,24,R9,,,0,1
20025,2022-06-05,16:00,4,0,0,3,R9,,,0,1
20026,2022-06-05,19:00,36,0,2,9,R9,,,0,1
20027,2022-06-06,20:00,6,1,2,16,R9,,,0,1
20028,2022-06-07,21:30,85,1,0,11,R10,,,0,1
20029,2022-06-08,19:00,27,1,3,14,R10,,,0,1
20030,2022-06-08,19:00,28,0,2,22,R10,,,0,1
20031,2022-06-08,20:30,36,1,0,8,R10,,,0,1
20032,2022-06-08,20:30,40,2,1,46,R10,,,0,1
20033,2022-06-08,21:30,2,1,1,9,R10,,,0,1
20034,2022-06-08,21:30,7,5,3,3,R10,,,0,1
20035,2022-06-09,19:00,4,4,0,6,R10,,,0,1
20036,2022-06-09,20:00,17,1,1,10,R10,,,0,1
20037,2022-06-09,20:00,24,1,1,16,R10,,,0,1
20038,2022-06-11,16:30,11,2,0,27,R11,,,0,1
20039,2022-06-11,19:00,7,0,2,40,R11,,,0,1
20040,2022-06-11,19:00,85,1,1,36,R11,,,0,1
20041,2022-06-11,19:00,3,1,1,2,R11,,,0,1
20042,2022-06-11,21:00,9,3,1,8,R11,,,0,1
20043,2022-06-12,16:00,10,1,0,28,R11,,,0,1
20044,2022-06-12,16:00,16,1,1,22,R11,,,0,1
20045,2022-06-12,18:00,17,0,2,4,R11,,,0,1
20046,2022-06-12,19:00,24,0,0,14,R11,,,0,1
20047,2022-06-13,19:00,6,0,1,46,R11,,,0,1
20048,2022-06-14,21:30,27,1,2,2,R12,,,0,1
20049,2022-06-15,19:00,22,0,0,3,R12,,,0,1
20050,2022-06-15,19:00,36,4,2,17,R12,,,0,1
20051,2022-06-15,20:30,8,2,0,85,R12,,,0,1
20052,2022-06-15,20:30,16,1,2,9,R12,,,0,1
20053,2022-06-15,21:30,14,1,1,11,R12,,,0,1
20054,2022-06-15,21:30,28,0,0,7,R12,,,0,1
20055,2022-06-16,16:00,6,1,0,10,R12,,,0,1
20056,2022-06-16,18:00,4,4,2,40,R12,,,0,1
20057,2022-06-16,19:00,46,3,2,24,R12,,,0,1
20058,2022-06-18,19:00,85,0,0,22,R13,,,0,1
20059,2022-06-18,21:00,2,2,2,36,R13,,,0,1
20060,2022-06-19,16:00,11,1,0,16,R13,,,0,1
20061,2022-06-19,16:00,3,2,0,8,R13,,,0,1
20062,2022-06-19,16:00,17,0,1,14,R13,,,0,1
20063,2022-06-19,18:00,40,3,1,27,R13,,,0,1
20064,2022-06-19,18:00,24,1,0,28,R13,,,0,1
20065,2022-06-19,18:00,9,2,3,6,R13,,,0,1
20066,2022-06-19,19:00,7,2,0,46,R13,,,0,1
20067,2022-06-20,20:00,10,1,2,4,R13,,,0,1
20068,2022-06-24,21:30,9,3,0,17,R14,,,0,1
20069,2022-06-25,16:30,14,4,2,36,R14,,,0,1
20070,2022-06-25,19:00,11,0,0,2,R14,,,0,1
20071,2022-06-25,19:00,8,3,0,28,R14,,,0,1
20072,2022-06-25,21:00,3,3,2,24,R14,,,0,1
20073,2022-06-26,16:00,6,0,1,7,R14,,,0,1
20074,2022-06-26,16:00,46,2,2,4,R14,,,0,1
20075,2022-06-26,18:00,10,0,0,27,R14,,,0,1
20076,2022-06-26,18:00,22,1,1,40,R14,,,0,1
20077,2022-06-26,18:00,16,1,0,85,R14,,,0,1
20078,2022-07-02,16:30,27,1,2,3,R15,,,0,1
20079,2022-07-02,16:30,7,4,0,11,R15,,,0,1
20080,2022-07-02,19:00,22,1,1,9,R15,,,0,1
20081,2022-07-02,19:00,2,1,2,8,R15,,,0,1
20082,2022-07-02,21:00,4,0,2,14,R15,,,0,1
20083,2022-07-03,11:00,46,1,2,85,R15,,,0,1
20084,2022-07-03,16:00,40,1,2,10,R15,,,0,1
20085,2022-07-03,18:00,28,1,0,16,R15,,,0,1
20086,2022-07-03,18:00,17,2,1,24,R15,,,0,1
20087,2022-07-04,20:00,36,0,1,6,R15,,,0,1
20088,2022-07-09,16:30,36,4,0,46,R16,,,0,1
20089,2022-07-09,19:00,7,2,1,22,R16,,,0,1
20090,2022-07-09,20:30,16,2,1,14,R16,,,0,1
20091,2022-07-10,11:00,17,2,2,27,R16,,,0,1
20092,2022-07-10,16:00,11,1,0,8,R16,,,0,1
20093,2022-07-10,18:00,24,0,0,4,R16,,,0,1
20094,2022-07-10,18:00,2,1,0,40,R16,,,0,1
20095,2022-07-10,18:00,3,0,0,10,R16,,,0,1
20096,2022-07-10,19:00,85,2,0,6,R16,,,0,1
20097,2022-07-11,20:00,9,1,0,28,R16,,,0,1
20098,2022-07-16,16:30,14,0,0,9,R17,,,0,1
20099,2022-07-16,19:00,8,2,0,17,R17,,,0,1
20100,2022-07-16,19:00,46,1,0,2,R17,,,0,1
20101,2022-07-16,21:00,22,3,1,11,R17,,,0,1
20102,2022-07-17,11:00,27,0,0,16,R17,,,0,1
20103,2022-07-17,16:00,10,2,2,7,R17,,,0,1
20104,2022-07-17,18:00,40,0,1,24,R17,,,0,1
20105,2022-07-17,18:00,6,0,1,3,R17,,,0,1
20106,2022-07-17,19:00,28,0,3,36,R17,,,0,1
20107,2022-07-18,20:00,4,1,0,85,R17,,,0,1
20108,2022-07-19,21:30,22,1,0,46,R18,,,0,1
20109,2022-07-20,19:00,16,2,3,7,R18,,,0,1
20110,2022-07-20,19:00,36,2,1,24,R18,,,0,1
20111,2022-07-20,19:30,14,4,1,40,R18,,,0,1
20112,2022-07-20,20:30,9,3,3,10,R18,,,0,1
20113,2022-07-20,20:30,8,4,0,27,R18,,,0,1
20114,2022-07-20,21:30,2,2,0,6,R18,,,0,1
20115,2022-07-20,21:30,11,3,1,17,R18,,,0,1
20116,2022-07-21,19:00,85,1,1,3,R18,,,0,1
20117,2022-07-21,20:00,28,0,1,4,R18,,,0,1
20118,2022-07-23,19:00,10,3,3,16,R19,,,0,1
20119,2022-07-23,21:00,6,2,0,14,R19,,,0,1
20120,2022-07-24,11:00,46,1,2,8,R19,,,0,1
20121,2022-07-24,16:00,7,2,1,36,R19,,,0,1
20122,2022-07-24,16:00,27,1,0,22,R19,,,0,1
20123,2022-07-24,16:00,4,2,1,9,R19,,,0,1
20124,2022-07-24,18:00,40,0,1,28,R19,,,0,1
20125,2022-07-24,18:00,3,1,2,11,R19,,,0,1
20126,2022-07-24,19:00,24,0,0,2,R19,,,0,1
20127,2022-07-25,20:00,17,1,0,85,R19,,,0,1
20128,2022-07-30,16:30,16,1,0,17,R20,,,0,1
20129,2022-07-30,16:30,22,1,2,4,R20,,,0,1
20130,2022-07-30,19:00,11,1,0,6,R20,,,0,1
20131,2022-07-30,20:30,8,4,1,40,R20,,,0,1
20132,2022-07-31,16:00,14,1,0,10,R20,,,0,1
20133,2022-07-31,16:00,9,3,0,3,R20,,,0,1
20134,2022-07-31,18:00,28,3,1,46,R20,,,0,1
20135,2022-07-31,18:00,85,0,1,24,R20,,,0,1
20136,2022-07-31,19:00,36,1,0,27,R20,,,0,1
20137,2022-08-01,20:00,2,2,2,7,R20,,,0,1
20138,2022-08-06,16:30,27,0,1,28,R21,,,0,1
20139,2022-08-06,16:30,6,1,1,22,R21,,,0,1
20140,2022-08-06,19:00,46,1,1,11,R21,,,0,1
20141,2022-08-06,19:00,40,2,1,36,R21,,,0,1
20142,2022-08-06,20:30,10,0,2,8,R21,,,0,1
20143,2022-08-07,16:00,7,1,0,85,R21,,,0,1
20144,2022-08-07,16:00,4,3,0,16,R21,,,0,1
20145,2022-08-07,18:00,24,3,0,9,R21,,,0,1
20146,2022-08-07,19:00,3,2,3,14,R21,,,0,1
20147,2022-08-08,20:00,17,1,2,2,R21,,,0,1
20148,2022-08-13,16:30,16,1,1,46,R22,,,0,1
20149,2022-08-13,19:00,11,0,1,4,R22,,,0,1
20150,2022-08-13,20:30,85,1,0,27,R22,,,0,1
20151,2022-08-13,21:00,6,0,0,40,R22,,,0,1
20152,2022-08-14,11:00,17,0,1,3,R22,,,0,1
20153,2022-08-14,16:00,22,0,1,24,R22,,,0,1
20154,2022-08-14,16:00,10,3,0,36,R22,,,0,1
20155,2022-08-14,16:00,8,5,0,14,R22,,,0,1
20156,2022-08-14,18:00,28,1,0,2,R22,,,0,1
20157,2022-08-14,19:00,9,3,0,7,R22,,,0,1
20158,2022-08-20,16:30,3,0,1,16,R23,,,0,1
20159,2022-08-20,19:00,7,5,2,17,R23,,,0,1
20160,2022-08-21,11:00,27,2,2,6,R23,,,0,1
20161,2022-08-21,16:00,4,1,1,8,R23,,,0,1
20162,2022-08-21,18:00,14,1,1,28,R23,,,0,1
20163,2022-08-21,18:00,40,1,1,85,R23,,,0,1
20164,2022-08-21,18:00,24,1,0,11,R23,,,0,1
20165,2022-08-21,18:00,2,1,0,10,R23,,,0,1
20166,2022-08-21,18:00,36,1,1,22,R23,,,0,1
20167,2022-08-22,20:00,46,0,1,9,R23,,,0,1
20168,2022-08-27,16:30,16,2,1,40,R24,,,0,1
20169,2022-08-27,16:30,17,1,0,46,R24,,,0,1
20170,2022-08-27,19:00,7,1,1,4,R24,,,0,1
20171,2022-08-27,21:00,22,0,0,14,R24,,,0,1
20172,2022-08-28,16:00,28,1,1,3,R24,,,0,1
20173,2022-08-28,16:00,10,0,1,24,R24,,,0,1
20174,2022-08-28,18:00,85,0,0,2,R24,,,0,1
20175,2022-08-28,18:00,6,0,1,8,R24,,,0,1
20176,2022-08-29,20:00,9,4,0,27,R24,,,0,1
20177,2022-08-29,21:30,11,1,0,36,R24,,,0,1
20178,2022-09-03,16:30,27,1,1,46,R25,,,0,1
20179,2022-09-03,19:00,36,2,2,4,R25,,,0,1
20180,2022-09-03,19:00,14,1,0,7,R25,,,0,1
20181,2022-09-03,20:30,28,2,0,17,R25,,,0,1
20182,2022-09-04,11:00,8,1,1,22,R25,,,0,1
20183,2022-09-04,16:00,11,2,2,9,R25,,,0,1
20184,2022-09-04,16:00,24,1,3,6,R25,,,0,1
20185,2022-09-04,18:00,40,0,2,3,R25,,,0,1
20186,2022-09-04,19:00,85,1,1,10,R25,,,0,1
20187,2022-09-05,20:00,2,1,2,16,R25,,,0,1
20188,2022-09-07,17:00,3,1,1,36,R26,,,0,1
20189,2022-09-10,16:30,9,1,0,85,R26,,,0,1
20190,2022-09-10,16:30,22,2,1,2,R26,,,0,1
20191,2022-09-10,19:00,7,2,1,24,R26,,,0,1
20192,2022-09-10,21:00,4,2,1,27,R26,,,0,1
20193,2022-09-11,11:00,6,0,0,28,R26,,,0,1
20194,2022-09-11,11:00,46,1,1,14,R26,,,0,1
20195,2022-09-11,16:00,17,2,0,40,R26,,,0,1
20196,2022-09-11,16:00,10,1,1,11,R26,,,0,1
20197,2022-09-11,19:00,16,1,1,8,R26,,,0,1
20198,2022-09-17,16:30,46,1,0,3,R27,,,0,1
20199,2022-09-17,19:00,6,2,0,17,R27,,,0,1
20200,2022-09-18,11:00,36,1,1,16,R27,,,0,1
20201,2022-09-18,16:00,8,1,2,7,R27,,,0,1
20202,2022-09-18,16:00,22,0,2,10,R27,,,0,1
20203,2022-09-18,18:00,27,1,1,24,R27,,,0,1
20204,2022-09-18,18:00,28,1,0,11,R27,,,0,1
20205,2022-09-18,18:30,4,1,0,2,R27,,,0,1
20206,2022-09-18,19:00,14,2,2,85,R27,,,0,1
20207,2022-09-19,20:00,40,1,2,9,R27,,,0,1
20208,2022-09-25,20:00,10,4,0,46,R28,,,0,1
20209,2022-09-27,21:00,2,2,0,14,R28,,,0,1
20210,2022-09-28,19:00,17,1,0,22,R28,,,0,1
20211,2022-09-28,19:00,24,3,2,8,R28,,,0,1
20212,2022-09-28,19:00,11,2,1,40,R28,,,0,1
20213,2022-09-28,19:00,7,4,0,27,R28,,,0,1
20214,2022-09-28,21:00,85,2,1,28,R28,,,0,1
20215,2022-09-28,21:45,9,0,0,36,R28,,,0,1
20216,2022-09-28,21:45,16,0,1,6,R28,,,0,1
20217,2022-09-28,21:45,3,0,1,4,R28,,,0,1
20218,2022-10-01,15:00,22,1,2,28,R29,,,0,1
20219,2022-10-01,15:00,3,2,0,7,R29,,,0,1
20220,2022-10-01,15:00,9,1,0,2,R29,,,0,1
20221,2022-10-01,19:00,16,0,1,24,R29,,,0,1
20222,2022-10-01,19:00,14,2,0,27,R29,,,0,1
20223,2022-10-01,19:00,46,1,2,40,R29,,,0,1
20224,2022-10-01,19:00,8,4,1,36,R29,,,0,1
20225,2022-10-01,21:00,11,2,0,85,R29,,,0,1
20226,2022-10-03,20:00,6,1,3,4,R29,,,0,1
20227,2022-10-04,21:30,27,2,2,11,R30,,,0,1
20228,2022-10-05,19:00,40,3,2,7,R30,,,0,1
20229,2022-10-05,19:00,36,2,1,85,R30,,,0,1
20230,2022-10-05,19:00,22,1,1,16,R30,,,0,1
20231,2022-10-05,19:30,14,1,1,24,R30,,,0,1
20232,2022-10-05,21:30,8,0,0,9,R30,,,0,1
20233,2022-10-05,21:30,2,1,2,3,R30,,,0,1
20234,2022-10-06,19:00,4,4,0,17,R30,,,0,1
20235,2022-10-06,19:00,46,1,2,6,R30,,,0,1
20236,2022-10-06,20:00,28,1,2,10,R30,,,0,1
20237,2022-10-08,19:00,85,1,2,8,R31,,,0,1
20238,2022-10-08,21:00,11,2,1,14,R31,,,0,1
20239,2022-10-09,11:00,9,4,2,16,R31,,,0,1
20240,2022-10-09,16:00,24,2,0,46,R31,,,0,1
20241,2022-10-09,16:00,10,0,1,6,R31,,,0,1
20242,2022-10-09,18:00,17,2,1,36,R31,,,0,1
20243,2022-10-09,18:00,7,0,2,28,R31,,,0,1
20244,2022-10-09,18:00,3,0,0,22,R31,,,0,1
20245,2022-10-10,18:00,40,1,1,4,R31,,,0,1
20246,2022-10-10,20:00,2,4,1,27,R31,,,0,1
20247,2022-10-15,20:30,8,1,0,3,R32,,,0,1
20248,2022-10-15,20:30,28,1,2,24,R32,,,0,1
20249,2022-10-16,16:00,4,0,0,10,R32,,,0,1
20250,2022-10-16,16:00,22,1,1,85,R32,,,0,1
20251,2022-10-16,18:00,6,0,1,9,R32,,,0,1
20252,2022-10-16,18:00,27,1,1,40,R32,,,0,1
20253,2022-10-16,19:00,14,1,0,17,R32,,,0,1
20254,2022-10-16,19:00,46,0,3,7,R32,,,0,1
20255,2022-10-17,20:00,36,0,2,2,R32,,,0,1
20256,2022-10-20,20:00,10,3,1,17,R29,,,0,1
20257,2022-10-22,16:30,36,4,2,14,R33,,,0,1
20258,2022-10-22,19:00,2,0,1,11,R33,,,0,1
20259,2022-10-22,19:00,28,1,2,8,R33,,,0,1
20260,2022-10-22,21:00,4,3,0,46,R33,,,0,1
20261,2022-10-23,16:00,7,2,2,6,R33,,,0,1
20262,2022-10-23,16:00,27,1,2,10,R33,,,0,1
20263,2022-10-23,18:00,40,1,0,22,R33,,,0,1
20264,2022-10-23,18:00,17,1,1,9,R33,,,0,1
20265,2022-10-23,18:00,85,1,2,16,R33,,,0,1
20266,2022-10-24,20:00,24,0,0,3,R33,,,0,1
20267,2022-10-25,21:45,14,1,3,4,R34,,,0,1
20268,2022-10-25,21:45,8,3,2,2,R34,,,0,1
20269,2022-10-26,19:00,6,2,1,36,R34,,,0,1
20270,2022-10-26,21:45,16,2,2,28,R34,,,0,1
20271,2022-10-26,21:45,9,2,1,22,R34,,,0,1
20272,2022-10-26,21:45,11,0,2,7,R34,,,0,1
20273,2022-10-27,19:00,24,3,1,17,R34,,,0,1
20274,2022-10-27,19:00,10,2,1,40,R34,,,0,1
20275,2022-10-27,19:30,3,1,0,27,R34,,,0,1
20276,2022-10-27,20:00,85,1,0,46,R34,,,0,1
20277,2022-10-29,19:30,16,0,0,11,R32,,,0,1
20278,2022-10-31,20:00,22,0,1,7,R35,,,0,1
20279,2022-11-01,19:00,6,0,2,85,R35,,,0,1
20280,2022-11-01,21:30,10,2,2,3,R35,,,0,1
20281,2022-11-02,16:00,28,1,0,9,R35,,,0,1
20282,2022-11-02,16:00,14,3,2,16,R35,,,0,1
20283,2022-11-02,19:00,40,2,3,2,R35,,,0,1
20284,2022-11-02,19:00,46,1,2,36,R35,,,0,1
20285,2022-11-02,19:00,27,0,1,17,R35,,,0,1
20286,2022-11-02,21:30,4,4,0,24,R35,,,0,1
20287,2022-11-02,21:30,8,1,2,11,R35,,,0,1
20288,2022-11-05,16:30,2,1,1,46,R36,,,0,1
20289,2022-11-05,16:30,7,3,1,10,R36,,,0,1
20290,2022-11-05,19:00,36,1,4,28,R36,,,0,1
20291,2022-11-05,19:00,16,1,0,27,R36,,,0,1
20292,2022-11-05,20:30,11,1,0,22,R36,,,0,1
20293,2022-11-05,21:00,9,2,0,14,R36,,,0,1
20294,2022-11-06,16:00,24,1,1,40,R36,,,0,1
20295,2022-11-06,16:00,17,1,0,8,R36,,,0,1
20296,2022-11-06,18:30,85,1,1,4,R36,,,0,1
20297,2022-11-07,20:00,3,0,2,6,R36,,,0,1
20298,2022-11-08,21:30,10,0,1,9,R37,,,0,1
20299,2022-11-09,19:00,46,2,0,22,R37,,,0,1
20300,2022-11-09,19:00,17,2,2,11,R37,,,0,1
20301,2022-11-09,19:00,7,3,0,16,R37,,,0,1
20302,2022-11-09,20:30,24,6,0,36,R37,,,0,1
20303,2022-11-09,20:30,40,1,1,14,R37,,,0,1
20304,2022-11-09,21:30,27,2,2,8,R37,,,0,1
20305,2022-11-09,21:30,4,2,1,28,R37,,,0,1
20306,2022-11-10,20:00,3,3,0,85,R37,,,0,1
20307,2022-11-10,20:00,6,3,0,2,R37,,,0,1
20308,2022-11-12,16:00,8,1,2,46,R38,,,0,1
20309,2022-11-13,16:00,16,0,4,10,R38,,,0,1
20310,2022-11-13,16:00,85,2,1,17,R38,,,0,1
20311,2022-11-13,16:00,14,3,0,6,R38,,,0,1
20312,2022-11-13,16:00,22,4,1,27,R38,,,0,1
20313,2022-11-13,16:00,36,0,1,7,R38,,,0,1
20314,2022-11-13,16:00,28,1,1,40,R38,,,0,1
20315,2022-11-13,16:00,11,0,1,3,R38,,,0,1
20316,2022-11-13,16:00,2,0,2,24,R38,,,0,1
20317,2022-11-13,16:00,9,3,0,4,R38,,,0,1
20318,2023-04-15,16:00,4,2,1,85,R1,,,0,1
20319,2023-04-15,16:00,28,0,3,7,R1,,,0,1
20320,2023-04-15,18:30,24,1,1,9,R1,,,0,1
20321,2023-04-15,18:30,36,2,1,13,R1,,,0,1
20322,2023-04-15,18:30,14,2,0,16,R1,,,0,1
20323,2023-04-15,18:30,6,2,1,10,R1,,,0,1
20324,2023-04-15,21:00,3,1,2,12,R1,,,0,1
20325,2023-04-16,16:00,11,2,1,5,R1,,,0,1
20326,2023-04-16,16:00,8,3,0,17,R1,,,0,1
20327,2023-04-16,18:30,1,1,0,2,R1,,,0,1
20328,2023-04-22,16:00,7,2,0,14,R2,,,0,1
20329,2023-04-22,18:30,85,1,1,36,R2,,,0,1
20330,2023-04-22,18:30,10,3,0,28,R2,,,0,1
20331,2023-04-22,21:00,5,1,0,1,R2,,,0,1
20332,2023-04-23,11:00,9,2,1,8,R2,,,0,1
20333,2023-04-23,16:00,12,2,2,4,R2,,,0,1
20334,2023-04-23,16:00,2,0,0,3,R2,,,0,1
20335,2023-04-23,18:30,17,0,3,24,R2,,,0,1
20336,2023-04-23,19:00,16,3,1,11,R2,,,0,1
20337,2023-04-24,20:00,13,1,2,6,R2,,,0,1
20338,2023-04-29,16:30,24,4,2,7,R3,,,0,1
20339,2023-04-29,16:30,17,1,1,10,R3,,,0,1
20340,2023-04-29,18:30,2,3,2,28,R3,,,0,1
20341,2023-04-29,18:30,36,0,3,5,R3,,,0,1
20342,2023-04-29,18:30,4,2,1,11,R3,,,0,1
20343,2023-04-29,21:00,3,2,1,14,R3,,,0,1
20344,2023-04-30,16:00,8,2,3,6,R3,,,0,1
20345,2023-04-30,18:30,85,1,2,1,R3,,,0,1
20346,2023-04-30,18:30,9,1,0,16,R3,,,0,1
20347,2023-05-01,20:00,12,0,1,13,R3,,,0,1
20348,2023-05-06,16:00,5,2,1,2,R4,,,0,1
20349,2023-05-06,21:00,7,1,1,12,R4,,,0,1
20350,2023-05-07,11:00,28,1,2,85,R4,,,0,1
20351,2023-05-07,16:00,13,3,1,17,R4,,,0,1
20352,2023-05-07,16:00,10,2,0,9,R4,,,0,1
